,MLP (ADAM),MLP (SGD)
0,0.6284153005464481,0.6284153005464481
1,0.6284153005464481,0.6284153005464481
2,0.43272727272727274,0.6272727272727273
3,0.6272727272727273,0.6272727272727273
4,0.37272727272727274,0.6272727272727273
5,0.6272727272727273,0.6272727272727273
6,0.6854545454545454,0.37272727272727274
7,0.4381818181818182,0.6272727272727273
8,0.4163636363636364,0.6272727272727273
9,0.6272727272727273,0.6272727272727273
10,0.37272727272727274,0.6272727272727273
11,0.6272727272727273,0.6272727272727273
12,0.6272727272727273,0.37272727272727274
13,0.6272727272727273,0.6272727272727273
14,0.6272727272727273,0.6272727272727273
15,0.6272727272727273,0.6272727272727273
16,0.6272727272727273,0.6272727272727273
17,0.37272727272727274,0.6272727272727273
18,0.6272727272727273,0.6272727272727273
19,0.6272727272727273,0.6272727272727273
20,0.6272727272727273,0.37272727272727274
21,0.37272727272727274,0.6272727272727273
22,0.6272727272727273,0.6272727272727273
23,0.6272727272727273,0.6272727272727273
24,0.37454545454545457,0.6272727272727273
25,0.8090909090909091,0.6272727272727273
26,0.6272727272727273,0.6272727272727273
27,0.6279491833030852,0.6279491833030852
28,0.3720508166969147,0.6279491833030852
29,0.3720508166969147,0.6279491833030852
